frame_number,track_id,x1,y1,x2,y2,x_center,y_center
8,2,384.7078614566663,390.2705663122712,423.223195754564,421.2533161007625,403.9655286056152,405.7619412065169
8,7,64.31461566887234,35.74594403751705,111.06557260386958,68.19214387040779,87.69009413637096,51.96904395396242
8,8,57.350483815712046,37.90812419959398,93.99453180705126,63.46919474079423,75.67250781138165,50.688659470194104
8,9,382.05750578197257,389.74118909249466,421.7474848122373,422.6134201834958,401.9024952971049,406.17730463799523
8,10,224.00220865247803,119.48202019976408,244.7046935289032,137.0125699982596,234.3534510906906,128.24729509901184
8,12,203.59390710603563,207.0001687560754,224.81899244999423,219.69144020647664,214.20644977801493,213.34580448127602
8,13,551.9513055883014,80.29019863138993,570.5035175891859,97.34036936378314,561.2274115887436,88.81528399758653
8,15,203.82652957735948,198.87145868072085,223.36639686769027,212.38536289756425,213.59646322252487,205.62841078914255
8,16,236.1882642458933,254.39646132672905,254.46155715447412,272.0030289573338,245.3249107001837,263.1997451420314
8,17,546.438132717848,99.00080805077651,563.0587515137211,115.02939975578352,554.7484421157845,107.01510390328002
8,18,400.4004633149733,401.4570503218713,420.3373712538345,420.5536968177704,410.3689172844039,411.00537356982085
8,19,177.79347641392684,430.6826720651381,199.74869360947093,451.79620119523776,188.7710850116989,441.2394366301879
8,20,97.49416082168028,198.05564905349203,118.1050333903989,216.4523880566325,107.79959710603958,207.25401855506226
8,22,520.378621474338,116.045387634918,539.7915430135555,133.75437998402884,530.0850822439468,124.89988380947342
8,23,248.35487626844957,267.51454866958085,267.9097549356628,284.7076310386222,258.1323156020562,276.1110898541015
8,24,88.73656038616733,175.8726887427002,107.70535490519556,194.3980999535773,98.22095764568144,185.13539434813873
8,25,601.1287490340906,39.34695035973069,621.2863928520057,58.71225793961432,611.2075709430482,49.02960414967251
8,27,69.33392482939306,144.3529982742328,90.17285086627038,163.31563288986553,79.75338784783172,153.83431558204916
8,28,7.04860759529984,140.0735454352013,31.58741478345899,160.02244861111512,19.318011189379416,150.04799702315822
8,29,265.56626148658904,2.9344959649906297,285.94037649183053,22.110590064502063,275.7533189892098,12.522543014746347
8,31,220.4261948975174,376.4753644675277,245.10338929933448,397.17640285753095,232.76479209842594,386.82588366252935
8,32,419.6669488583981,46.99149663244763,444.2127134928733,69.68276797695785,431.93983117563573,58.337132304702735
8,33,210.6597775482388,112.45224486197588,255.43793009906065,148.3953212643343,233.04885382364972,130.4237830631551
8,34,264.9710844606972,106.7057383561717,283.4973025614825,127.19191697464969,274.23419351108987,116.94882766541069
8,37,251.8647106586096,65.21056510260965,272.0481489980634,82.88840738605072,261.9564298283365,74.04948624433018
8,38,540.8252030752716,352.247307632296,561.2284395290923,369.6963389412602,551.0268213021819,360.9718232867781
8,40,30.869199336291715,284.7649849151206,58.332414442147865,311.1865074881824,44.60080688921979,297.9757462016515
8,42,396.5457103039968,305.1345311348137,417.6742227579549,323.3424028559152,407.10996653097584,314.23846699536443
8,44,236.5441153566727,210.27032138633575,256.2793811049326,227.7274478192648,246.41174823080266,218.99888460280027
8,45,110.77899993147756,416.5986052982455,127.43619374382804,436.55643629219,119.1075968376528,426.57752079521777
8,46,367.4771241657304,212.1074052311584,384.4775217213551,227.5786624382811,375.97732294354273,219.84303383471973
8,47,298.92643599507414,140.97804124972834,320.94759762676256,158.04277890027265,309.93701681091835,149.5104100750005
8,48,356.6471758378655,305.6411582452562,374.3047060642282,322.2591973034936,365.4759409510468,313.9501777743749
8,49,363.7420975230427,323.9221193640067,380.4739187520526,338.06802750351244,372.10800813754764,330.99507343375956
8,51,406.3735938702343,73.23100321279323,427.146222356725,93.02113882779209,416.75990811347964,83.12607102029266
8,52,343.9926640397759,225.46217748514772,368.6258114691428,245.6359116279033,356.30923775445933,235.54904455652553
8,54,471.6419174605532,159.6244203863081,490.02413342917737,179.64809823855614,480.83302544486526,169.63625931243212
8,56,381.39721313061136,129.7341028152268,401.16986620297416,150.67450884014536,391.28353966679276,140.20430582768608
8,57,233.43510885790448,87.14516651793265,258.8089879125209,109.45254466277306,246.12204838521268,98.29885559035286
8,58,139.187894191907,232.58579577614097,162.55293957363352,254.79782413175892,150.87041688277026,243.69180995394993
8,59,333.0601621060538,257.8913335040777,351.955061547022,282.03057606616915,342.50761182653787,269.9609547851234
8,60,190.54092084022383,146.9547076310359,221.20428665804425,171.20512718786875,205.87260374913404,159.07991740945232
8,61,263.1197640376059,72.59593371504492,285.8795514404256,88.46780478927109,274.49965773901573,80.531869252158
8,62,305.96572180624,304.63603035493827,327.69099495116524,325.5788018831139,316.82835837870266,315.1074161190261
8,63,573.2135490490938,298.0572291616804,599.1930584393534,320.3999398572273,586.2033037442236,309.22858450945387
8,64,528.2232086904469,5.122306529371384,548.3932413174907,26.13499815465633,538.3082250039688,15.628652342013858
8,65,368.10335312158514,91.27895547759512,393.7773375003104,115.97798680950416,380.9403453109478,103.62847114354963
8,66,115.9312305867685,444.00401079238776,139.69040697480014,465.9541364231738,127.81081878078433,454.9790736077808
8,67,247.58399939587903,157.36704333333495,264.3191325416792,173.3152168867029,255.9515659687791,165.34113011001892
8,68,304.35782841242553,294.4384146558594,389.24213498464144,367.0598930298426,346.7999816985335,330.749153842851
8,69,541.5364896697746,21.07670517900605,564.8715237922175,43.261575821085714,553.2040067309961,32.169140500045884
8,70,205.8219746428288,108.70029264835878,267.6862959545521,157.90661123911448,236.75413529869047,133.30345194373663
8,83,123.76445438807846,472.0418565932732,147.6415987862815,479.8565437386092,135.70302658717998,475.9492001659412
8,91,529.9719376174261,137.28709335130574,551.6642633184732,157.39191296893952,540.8181004679496,147.33950316012263
8,95,502.6405016534048,224.9346459163268,524.8716211141499,245.52035422847493,513.7560613837774,235.22750007240086
9,2,384.5725537335082,390.0764963426143,423.4440160529732,421.4154608469673,404.00828489324067,405.7459785947908
9,7,63.342195251774285,36.24234959643493,110.32536389787774,68.39408404671133,86.83377957482601,52.31821682157313
9,8,56.57880833933734,38.1167975568496,92.76800191960658,63.59676058172881,74.67340512947196,50.8567790692892
9,9,382.3555749889428,389.8421196454656,421.32512617839234,422.26267191410943,401.8403505836676,406.0523957797875
9,10,223.5290484630284,119.11993055030504,244.53008056381697,136.4525573443967,234.02956451342268,127.78624394735087
9,12,202.9950180134412,205.85299450455472,224.3432008281005,218.9852195710373,213.66910942077084,212.419107037796
9,13,548.8780796089469,80.42288264624017,567.3204108768426,97.49669849933537,558.0992452428948,88.95979057278777
9,15,203.50653012462533,199.0208537602648,223.4705306749173,212.68934643938596,213.48853039977132,205.8551000998254
9,16,235.68703141468148,255.9032924168781,253.8989831393585,272.73721529697,244.79300727702,264.32025385692407
9,17,545.8811883625556,98.85287965032016,562.1371880962681,114.40881897815598,554.0091882294118,106.63084931423808
9,18,399.72129297215326,401.686562619088,419.64294551263015,420.44147221254553,409.6821192423917,411.0640174158168
9,19,176.77433697047152,430.3114006850794,198.69726711656972,451.35130990558014,187.7358020435206,440.8313552953298
9,20,96.8276183306252,198.25065975523168,117.6949902076547,217.1992083292691,107.26130426913994,207.7249340422504
9,22,518.4312576720853,114.02299534660106,538.0855013288991,131.88627940965182,528.2583795004922,122.95463737812645
9,23,246.5624438796144,268.2781594503782,266.2567372118169,285.14072500369844,256.4095905457157,276.7094422270383
9,24,88.07049679254817,176.0838611220783,106.95634439237809,194.64599088945664,97.51342059246312,185.36492600576747
9,25,601.1741333716416,39.38321497576126,621.1170537069881,58.74878069176094,611.1455935393149,49.0659978337611
9,27,68.72372595175135,142.90044719191764,88.91737149244527,161.73606446467312,78.82054872209831,152.31825582829538
9,28,6.896807426056215,140.013477487995,31.3563137677464,160.03074371396244,19.126560596901307,150.02211060097872
9,31,219.99693159324917,376.3275007935113,244.351347393292,396.989238996737,232.1741394932706,386.65836989512417
9,32,417.4643845346375,45.957651628335725,441.8998552326692,68.4950548582575,429.68211988365334,57.226353243296614
9,33,209.16514842745357,113.32986404993352,258.6243793027261,151.42717536116373,233.89476386508983,132.37851970554863
9,34,264.12772971948715,106.16567272716615,282.4554955273913,126.72344883367482,273.2916126234392,116.44456078042049
9,37,251.37380383813368,65.15194224367411,271.8662824787737,82.99474700005726,261.6200431584537,74.07334462186569
9,38,540.9902167851602,352.909028016359,561.1816706193505,370.14827535747713,551.0859437022553,361.52865168691807
9,40,29.110462312690203,282.7517897811735,56.92093323554967,309.52409182337846,43.015697774119936,296.137940802276
9,42,395.9448879444936,305.0691259828194,416.9669305765781,323.15876102129164,406.4559092605358,314.1139435020555
9,44,236.52376124646187,210.5930644506212,256.01029046457563,227.8835026088874,246.26702585551874,219.2382835297543
9,45,109.203446540954,416.0490907575192,126.29274275354544,436.634652702514,117.74809464724973,426.3418717300166
9,46,366.5591254671019,211.4239123983846,384.44245462505774,227.6234427970472,375.5007900460798,219.5236775977159
9,47,298.0297015149543,140.30950884581242,319.7991984267506,157.3771586523852,308.91444997085244,148.8433337490988
9,48,356.7562715615508,305.77558615580426,374.2699551553144,322.2584655400916,365.51311335843263,314.01702584794793
9,49,363.788264255518,323.8702561977764,380.08824620786766,337.50107911937243,371.93825523169284,330.6856676585744
9,51,405.1052501481422,72.29821575935239,425.7212854319391,91.9240157424017,415.41326779004066,82.11111575087705
9,52,343.9168222871835,224.58839100279616,368.2213315949286,244.5865273164777,356.06907694105604,234.58745915963692
9,54,469.00234102674926,160.42730745655243,487.6173856992136,180.2249229959621,478.30986336298145,170.32611522625726
9,56,380.5513132895324,129.53186560915603,400.4346494144508,150.2573688855879,390.4929813519916,139.89461724737197
9,57,230.8805785140461,88.28259138338102,256.41656964913426,110.4974563385483,243.6485740815902,99.39002386096466
9,58,137.64595385966282,232.16678633391015,160.9462886391554,254.3542406542349,149.2961212494091,243.26051349407254
9,59,333.2123879568323,257.4261359617318,352.4282981097568,281.82953069219275,342.82034303329453,269.6278333269623
9,60,189.9773896935548,146.944651087189,220.8236933821265,171.19808280384527,205.40054153784064,159.07136694551713
9,61,263.5717892263869,72.75095600969755,286.0263994717286,88.31372264174885,274.7990943490578,80.5323393257232
9,62,306.02098208683617,304.6725881810152,327.8274345448191,325.35477247484647,316.9242083158276,315.01368032793084
9,63,570.8164578185492,295.8853373846063,597.3585358137364,318.91485823710985,584.0874968161428,307.4000978108581
9,64,527.7135166372091,4.366682026885741,547.4833720287584,25.288551721237805,537.5984443329837,14.827616874061773
9,65,367.3076770837416,91.22954629074532,392.6363162022838,115.57089980124502,379.97199664301274,103.40022304599518
9,66,115.14040440100092,443.9632786247316,139.30779014552985,466.2651504305818,127.22409727326539,455.1142145276567
9,67,247.7706368874093,156.99064364825347,264.1950104512254,172.57287767169396,255.98282366931736,164.7817606599737
9,68,305.34799826102136,294.8882806305964,388.469086128644,366.9675269713892,346.90854219483265,330.9279038009928
9,69,540.3154156338741,20.797792605434367,563.9324253958524,43.026735441900406,552.1239205148632,31.912264023667387
9,70,205.46069771403,108.42931741429068,267.0529131396544,157.94386627560036,236.2568054268422,133.18659184494553
9,83,123.19687106394466,471.4843861784337,146.94989221425178,479.7096625112618,135.07338163909822,475.59702434484774
9,91,522.6200626756864,134.88673889040436,543.7039570599053,154.55935339704465,533.1620098677959,144.7230461437245
9,95,503.9615336662024,224.26257484380707,526.8844519476713,245.42984241808043,515.4229928069369,234.84620863094375
9,145,246.67546594584456,135.20761831780752,261.47749453297143,149.88225984354384,254.076480239408,142.54493908067568
9,147,221.0649275129078,184.41046699848013,241.98009783453523,201.6525721856009,231.5225126737215,193.03151959204052
10,2,384.7690501145326,390.205619143525,422.684559581354,420.645498109471,403.7268048479433,405.425558626498
10,7,63.586889894802816,35.97623196355205,110.8088968877799,68.24682934091273,87.19789339129136,52.11153065223239
10,8,56.299615966059456,38.05045607437747,91.77471635337956,63.12468676443941,74.0371661597195,50.58757141940844
10,9,381.23888441833407,389.9400526049742,419.7379557663708,422.0741686806116,400.48842009235244,406.0071106427929
10,10,222.380106253464,118.57420367768496,244.78946356257995,136.6484901383459,233.58478490802196,127.61134690801543
10,12,202.28129317120863,205.33834425135652,224.00425006847448,218.8228609063957,213.14277161984154,212.0806025788761
10,13,547.3902968960901,79.43725648766522,566.575513769475,97.32222630247172,556.9829053327826,88.37974139506846
10,15,203.21049051756688,198.73007655319515,223.69777622405852,213.15280414283137,213.4541333708127,205.94144034801326
10,16,234.18195427296268,256.03605409474034,252.4003554174185,272.69604937025844,243.2911548451906,264.3660517324994
10,17,545.8892428571567,98.33376592422492,562.3157560829584,113.98192793445877,554.1024994700575,106.15784692934184
10,18,397.8127030572912,401.2518288555572,418.4648581184066,420.2314973287648,408.1387805878489,410.74166309216105
10,19,175.25386438850745,429.63667003428793,197.5662572434192,451.0309749562842,186.41006081596333,440.3338224952861
10,20,96.13433007098864,198.71448683587096,117.40301574001754,217.76221885138312,106.76867290550308,208.23835284362704
10,22,516.2190096638411,112.69937478982968,535.6957242835566,130.59823003518252,525.9573669736989,121.6488024125061
10,23,245.7428737319298,267.9621363531661,265.2069562153925,284.55231650772726,255.47491497366116,276.2572264304467
10,24,87.35850811928744,175.44484972754788,106.5301349269788,194.1130130582736,96.94432152313311,184.77893139291075
10,25,600.6946637604989,39.07892382083996,620.9426032225105,59.14932109786865,610.8186334915047,49.114122459354306
10,27,67.93694970824097,142.36799372952768,87.69466605261903,161.1388206535647,77.81580788043,151.7534071915462
10,28,6.856096684418985,139.9810720439812,31.250488831763533,160.04250190828623,19.05329275809126,150.0117869761337
10,31,218.6761085062764,376.40489791838746,243.2388379777583,397.4481266538492,230.95747324201733,386.92651228611834
10,32,414.4917378250154,44.36651816543794,439.9174244996466,67.30340587902904,427.204581162331,55.83496202223349
10,33,208.3427843203532,113.3552094017136,260.10188104783606,152.19705056405735,234.22233268409462,132.77612998288546
10,34,263.99879685607726,106.10411297972033,282.59073107331955,127.13635505067016,273.2947639646984,116.62023401519525
10,37,250.9829000921483,66.47673924671803,271.3443429534988,84.363128115717,261.1636215228236,75.41993368121751
10,38,541.0694154109009,353.156558619381,561.1268649640391,370.2607470950872,551.09814018747,361.7086528572341
10,40,27.273205687813302,280.78042008000983,55.69981527174095,308.1677307393384,41.486510479777124,294.47407540967413
10,42,395.2984856235066,304.1969211469656,416.5197647674949,321.9130409564125,405.9091251955008,313.0549810516891
10,44,236.4094335343908,210.77471384803405,255.3962318623358,227.90234916039933,245.9028326983633,219.3385315042167
10,45,108.6067804222878,415.2340976154499,126.04081576323,436.5657874004175,117.32379809275889,425.8999425079337
10,46,365.9947389256479,211.6302858397315,384.02208283405616,227.8763526020979,375.008410879852,219.7533192209147
10,47,298.25327641007954,140.08484496358744,319.50903303901663,157.1075351354097,308.8811547245481,148.59619004949857
10,48,356.81844152225983,305.8440641553347,374.2299493305909,322.2309396830049,365.52419542642536,314.0375019191698
10,49,363.83822884761815,324.09191069576895,379.9373764956203,337.71820060909164,371.8878026716192,330.9050556524303
10,51,403.3410612467668,71.97382747875366,423.84454697484944,91.48154264326854,413.5928041108081,81.7276850610111
10,52,343.3016561894131,224.108973207478,367.3227495189973,243.66554730376907,355.3122028542052,233.88726025562352
10,54,468.5301556390791,160.7788540235471,486.97395986099787,180.3543166065198,477.7520577500385,170.56658531503345
10,56,380.1263307567254,129.54541711991416,399.75387429967856,150.05851975268874,389.940102528202,139.80196843630145
10,57,229.6188134379947,88.77800414232709,254.60484463847965,110.81864254326928,242.11182903823718,99.79832334279818
10,58,135.96186226767702,231.47980723756552,159.6157230510059,254.0427647564896,147.78879265934145,242.76128599702756
10,59,333.2207572689233,257.22098550644404,352.6547747433624,281.79512347720294,342.93776600614285,269.5080544918235
10,60,189.05849922052985,146.4376708539978,220.10503320786864,171.0151087185275,204.58176621419926,158.72638978626264
10,61,261.67310476377503,77.23482700500296,284.1200882178327,93.2390113157133,272.89659649080386,85.23691916035813
10,62,305.85814926477053,304.7579743367331,327.39325799490155,325.2056969138051,316.62570362983604,314.9818356252691
10,63,569.7208627328147,294.74179779344064,595.7919780047206,317.4488989475355,582.7564203687676,306.09534837048807
10,64,527.6083724604081,4.100262652500126,547.1071094005273,24.975548201232776,537.3577409304677,14.537905426866452
10,65,367.0901605034827,91.46403603863712,392.224132239696,115.8759756759548,379.65714637158936,103.67000585729596
10,66,114.50003737279616,443.31890180158655,138.26492972763822,465.71752980918814,126.38248355021719,454.51821580538734
10,67,248.01979342573264,157.04355352502117,264.64164293227446,172.77895885461035,256.33071817900355,164.91125618981576
10,68,306.520419289149,294.96474449283585,388.05548863894273,366.34774562493567,347.28795396404587,330.65624505888576
10,69,539.6550341909546,20.243223750374348,563.1921134899211,42.7552139320393,551.4235738404378,31.499218841206822
10,70,205.83238047399743,108.67945574427324,266.3149645767506,157.58497966566682,236.073672525374,133.13221770497003
10,83,122.57109785770292,471.2034106990101,146.4798511285575,479.7504590963436,134.52547449313022,475.47693489767687
10,91,518.362037815128,134.89601074604647,539.4963760477245,154.7252417741417,528.9292069314263,144.81062626009407
10,145,246.044055525696,134.37219501754603,260.8945467450628,149.13284479017793,253.4693011353794,141.75251990386198
10,147,220.29031415539868,184.20321905697088,241.5241267874289,201.668450094201,230.90722047141378,192.93583457558594
10,151,256.5717229351822,10.46906296832042,280.2307657057792,29.208703944398582,268.4012443204807,19.8388834563595
11,2,385.36556915422153,390.4443640678248,421.9441871596395,420.20585643104033,403.6548781569305,405.32511024943256
11,7,62.99180355672367,35.86637530783912,110.35656978995252,68.20203776880146,86.67418667333808,52.03420653832029
11,8,56.85295931832673,37.434761280588205,91.53999680209074,62.21158097367115,74.19647806020873,49.823171127129676
11,9,381.4033086736758,390.03857325807735,419.26801365897467,421.94448239384894,400.3356611663252,405.99152782596315
11,10,222.087858002202,118.3372189618271,244.77326594087504,136.75194998363418,233.4305619715385,127.54458447273063
11,12,201.92848659334936,204.6119801383775,223.9853941354188,218.6437454303544,212.95694036438408,211.62786278436596
11,13,546.4822035440412,78.87579484371477,565.409088320324,96.8494343894869,555.9456459321826,87.86261461660084
11,15,202.0932158399364,198.37621263116597,222.12657486038125,212.904936299689,212.1098953501588,205.6405744654275
11,16,233.66021970226765,256.0863104993478,251.8798212852488,272.61876004504524,242.77002049375824,264.3525352721965
11,17,546.388220618248,98.16200273704334,562.6092658237163,113.81505586500596,554.4987432209822,105.98852930102464
11,18,396.3737567957696,401.0638768956634,417.5214865768716,420.1676321838468,406.94762168632064,410.61575453975513
11,19,173.66191319662408,428.7667090334769,196.9561630315964,450.8502056710695,185.30903811411025,439.8084573522732
11,20,95.85257385327792,198.87869295668227,117.3941619418718,217.9797507562931,106.62336789757487,208.4292218564877
11,22,514.8147954465687,111.61100302404758,534.1648684639163,129.5387499087991,524.4898319552425,120.57487646642335
11,23,245.7833870056845,268.17478094663704,265.8865720319929,285.3356633612225,255.83497951883868,276.75522215392976
11,24,87.07312264073029,175.8618020261499,106.44661380347678,194.59987476731095,96.75986822210353,185.2308383967304
11,25,601.2161583348568,39.38328102959228,621.5690199497813,59.605643272554346,611.392589142319,49.494462151073314
11,27,67.22966270014535,142.14654477868854,87.01747721782877,160.9456965483145,77.12356995898706,151.5461206635015
11,28,6.85415188046265,139.96283615277818,31.195454637887664,160.0520382316815,19.024803259175158,150.00743719222984
11,31,218.1705958443225,377.03507607794376,242.865234173781,398.3438328560368,230.51791500905176,387.68945446699024
11,32,413.46560746955294,43.66287949628776,438.5207766224384,66.36299168638561,425.99319204599567,55.012935591336685
11,33,207.684166684733,113.2811450188122,261.0214240681291,152.5700789270441,234.35279537643103,132.92561197292815
11,34,263.93270505092846,106.03158615658616,282.69110986030466,127.3850292958012,273.31190745561656,116.70830772619368
11,37,250.83159056492892,68.46517294138825,271.1671139534963,86.70031381312056,260.9993522592126,77.5827433772544
11,38,541.1375498674319,353.7440491578443,561.0514283482997,370.4281808907957,551.0944891078658,362.08611502432
11,40,25.065436404147288,280.0243116985164,53.55390958854511,307.7453672089288,39.3096729963462,293.88483945372263
11,42,395.0150218933698,304.09398266233643,416.45465094202194,321.8944268556485,405.7348364176959,312.99420475899245
11,44,236.46727548670736,210.87166122829316,255.11196258397263,227.89725393714616,245.78961903534,219.38445758271968
11,45,108.26955756239872,415.33565838726815,125.53435095025046,436.7764442853461,116.90195425632459,426.0560513363071
11,46,365.9249324562216,211.19177527109335,384.4320499623103,227.83773386180275,375.178491209266,219.51475456644806
11,47,298.4314683119955,140.00644046455798,319.3273906977759,157.00685123720794,308.8794295048857,148.50664585088296
11,48,356.85737495685447,305.88282688566653,374.194574111196,322.1998813930376,365.52597453402524,314.04135413935205
11,49,363.8954982376522,323.4988441190505,379.8642285909207,337.13531903888946,371.87986341428643,330.31708157897
11,51,403.2286864763151,71.22740181267287,423.3241211360109,90.601392019439,413.276403806163,80.91439691605594
11,52,343.28598671299017,223.9719011841528,367.4554104204837,243.2772331357513,355.3706985667369,233.62456715995205
11,54,468.2519679748021,160.2884082322056,486.2526842963865,179.65746433200172,477.25232613559433,169.97293628210366
11,56,380.0966644133463,130.10140662375983,399.5044953550701,150.14032782098326,389.8005798842082,140.12086722237154
11,57,229.31575319628868,89.47734936033008,253.87061347620437,111.09008443520078,241.5931833362465,100.28371689776543
11,58,135.19573053149972,231.20092883610573,158.74654734270285,253.94937881006592,146.97113893710127,242.57515382308583
11,59,333.2313540903533,257.46188334968804,352.73185987865804,281.4734796380566,342.9816069845057,269.4676814938723
11,60,188.7225760051572,146.19804330926073,219.88480917349517,170.99030312375166,204.3036925893262,158.5941732165062
11,62,305.8122614360963,304.3338150278138,327.22134560159344,324.9433627569216,316.5168035188449,314.6385888923677
11,63,569.8246737363744,294.4547144419455,594.9215423539155,316.8552231804448,582.3731080451449,305.65496881119515
11,64,527.1060940387498,3.483778351653296,546.803767549591,24.725628824740927,536.9549307941704,14.104703588197111
11,65,366.9411669325366,91.40687126693868,391.5497710933241,115.49571745365854,379.24546901293036,103.45129436029862
11,66,113.83757485054052,443.2210734039601,137.71914033038593,466.0852211999978,125.77835759046323,454.65314730197895
11,67,248.0824706095403,157.0434731409801,264.83637612331154,172.87889091824354,256.45942336642594,164.96118202961182
11,68,307.1963556510566,295.0811826105889,387.664585293482,366.0265305332984,347.4304704722693,330.55385657194364
11,69,538.8249927256609,19.83363338493472,562.2329871236652,42.22262804934616,550.528989924663,31.028130717140442
11,70,206.17142825509023,108.87569018837377,265.8436537697072,157.3310655507342,236.00754101239872,133.10337786955398
11,83,122.98144523353436,471.57595672355416,146.39040824938297,479.9829175856897,134.68592674145867,475.7794371546219
11,91,515.720408985659,135.40273491980415,536.8033541588396,154.9870781655499,526.2618815722493,145.19490654267702
11,145,245.8041637184971,133.52523551578702,260.82747121071526,148.75365751053317,253.3158174646062,141.1394465131601
11,147,220.0489818469008,184.1230204599017,241.47245725791424,201.71765469357632,230.76071955240752,192.92033757673903
11,151,253.8122216638999,7.004342932940116,276.7778384977837,26.158247681220853,265.2950300808418,16.581295307080484
12,2,385.35704042928734,390.6638846388776,421.2909868990351,419.94515416566327,403.3240136641612,405.30451940227044
12,7,62.76244612780174,35.82182077058052,110.20908573548672,68.18968710552083,86.48576593164424,52.005753938050674
12,8,55.04214993524875,37.35612415226307,90.25228484754902,62.39491485453305,72.64721739139888,49.87551950339806
12,9,382.2718321707821,389.9300753016007,419.6516612352067,421.37879430034127,400.9617467029944,405.654434800971
12,10,221.63291288076604,118.1523619019414,245.135236044524,136.88543086824595,233.384074462645,127.51889638509368
12,12,201.778069659561,204.2622401333062,224.01772662208955,218.67109636715705,212.89789814082528,211.46666825023163
12,13,545.3969758801165,78.03987147426332,563.8124469471718,96.0293552918406,554.6047114136442,87.03461338305196
12,15,202.72457095836484,198.35258267033493,223.16371799051643,213.37104385127824,212.94414447444063,205.86181326080657
12,16,234.1691473664012,258.0980251166056,252.3860451988641,274.53548776986776,243.27759628263266,266.31675644323667
12,17,546.4555263072523,98.12664041943832,562.2171535086052,113.73868838585793,554.3363399079287,105.93266440264813
12,18,395.6600604270503,400.8301664772391,416.77992711722703,419.634720900654,406.21999377213865,410.23244368894655
12,19,172.98035845134868,428.3504744334319,196.92852009304823,450.8684709862778,184.95443927219844,439.60947270985486
12,20,95.56593481486844,199.6203702858223,116.97458757872714,218.7065213821422,106.27026119679779,209.16344583398225
12,22,513.5551037926575,111.78210807027445,532.4478269039312,129.3765185152712,523.0014653482943,120.57931329277281
12,23,244.9643948169816,268.5195965617441,265.0509138963554,285.36098684673766,255.0076543566685,276.94029170424085
12,24,86.11969530222673,176.03528874188274,105.3172323101188,194.7692835856756,95.71846380617276,185.40228616377917
12,25,601.0984237729932,39.365520078870034,620.8318280130387,59.28858036843542,610.965125893016,49.327050223652726
12,27,66.82859268339215,141.91210848249185,86.27132977467215,160.3693701565701,76.54996122903215,151.14073931953098
12,28,6.864380052231404,139.95251393014212,31.162441407440767,160.05833746086364,19.013410729836085,150.00542569550288
12,29,263.3178632767468,1.9859005215630527,282.77207934632696,20.246360299211837,273.04497131153687,11.116130410387445
12,31,218.00929312403088,377.7133246724678,242.72936993643717,398.8880461043068,230.36933153023404,388.3006853883873
12,32,412.6739339657153,42.9581623090003,437.8368469139537,65.85002846137222,425.2553904398345,54.40409538518626
12,33,207.01793666685276,113.2176705927646,261.131997777326,152.74479319465158,234.07496722208936,132.9812318937081
12,34,263.4061375434331,105.9413587274384,282.59219465238124,127.5777491970234,272.99916609790716,116.7595539622309
12,37,250.3011041860212,69.10754722874933,270.92263054957664,87.64372573384358,260.61186736779894,78.37563648129645
12,38,540.5748159158293,353.171537406556,560.9326211314826,370.5757389907793,550.753718523656,361.87363819866766
12,40,23.611451397745213,279.236295587505,52.17326914275623,307.4907646106356,37.89236027025072,293.3635300990703
12,42,394.8998774557291,304.04614698579064,416.492554804889,321.90240742913784,405.69621613030904,312.97427720746424
12,44,235.4053155137576,211.56946705526155,254.1344078566689,228.5774601923604,244.76986168521324,220.073463623811
12,45,107.88576278162418,414.77179700446425,125.7246727601852,436.7715310039523,116.80521777090469,425.7716640042083
12,46,365.6786468073914,211.00694215831345,384.17520718150126,227.860533308367,374.9269269944463,219.43373773334022
12,47,298.5669775152745,139.98094161559422,319.2086999299079,156.97136631295555,308.8878387225912,148.47615396427489
12,48,356.8836304843422,305.9069650607535,374.1656383456222,322.17215918136304,365.5246344149822,314.0395621210583
12,49,364.1155720716192,323.9102790239441,380.3217540567851,337.6126999899028,372.21866306420213,330.76148950692345
12,51,402.6387336282394,71.46032704105623,422.40540676258007,90.4268098693894,412.5220701954097,80.94356845522282
12,52,342.7633885722222,223.9405191347534,367.37146669326,243.1140453451096,355.0674276327411,233.52728223993148
12,54,467.10033054725545,160.09922710366638,485.11140635232016,179.37840713247968,476.1058684497878,169.73881711807303
12,56,379.9833283524516,129.93369170071514,398.9636124030701,149.913210465504,389.47347037776086,139.92345108310957
12,57,229.289312041432,89.31011048611346,253.61021824252865,110.94976242007448,241.44976514198032,100.12993645309396
12,58,134.87280781585957,231.4045253377,157.93548876784882,253.609873329428,146.4041482918542,242.50719933356402
12,59,333.17722797467445,257.3153309791431,352.8181006519948,281.5978007640161,342.99766431333467,269.4565658715796
12,60,188.9593204628846,146.6017639694108,219.49102524985443,171.14896947483015,204.2251728563695,158.87536672212048
12,62,305.3292599035314,304.12380677109394,326.9638721205184,324.90274134228736,316.1465660120249,314.51327405669065
12,63,567.485690907278,295.6839255480436,593.1816534395759,318.0424371989289,580.333672173427,306.8631813734862
12,64,526.417719166683,3.839574260250666,546.5639766982828,25.394004130257088,536.4908479324829,14.616789195253876
12,65,367.0100325875828,91.4529607092624,391.2430336373962,115.31035607410584,379.1265331124895,103.38165839168411
12,66,113.12569191522924,443.0983295891856,137.39430252668367,466.3500745313472,125.25999722095645,454.7242020602664
12,67,248.10836735974436,157.52634730142256,264.9027586193458,173.1002619040915,256.50556298954507,165.31330460275703
